ratio,word
0.31045278324051645,15:18:58
0.31045278324051645,2018-01-26
0.2726313071413855,饮食起居
0.27164618533545193,谢邀
0.2517169483089895,父母亲
0.2419105050452851,青蛙
0.19733397202641628,干涉
0.1899500305906981,答题
0.18203020886810878,蛙
0.1812935851061855,决定
0.17438835878880493,大脑
0.1724457819352661,个体
0.17067032685310526,随便
0.15517338437599715,旅行
0.15173687582042789,辅助
0.14644143557913525,照顾
0.1377704558921575,食物
0.13693575067361366,思考
0.13432252975316117,父母
0.13074970300854682,回答
0.12867575303109957,想法
0.11797318276251301,想到
0.11102959176329288,独立
0.11076541048884982,从来
0.09691564455917422,只能
0.09566771685671716,作用
0.09176013672388916,基本
0.09082765824176985,关系
0.08987247677870018,或许
0.08926965490914113,游戏
0.08807012399440584,无法
0.08762136522119385,准备
0.08000611206885529,除了
0.07647700761145242,只是
0.07384221815891352,佛
0.05981665476296873,因为
0.04770097547388179,火
0.042150403295274884,系
0.03943662772045738,我们
0.03822772592850218,数
0.038015470599150225,经
0.03546953029206473,他
0.03477988740634068,都
0.03331465892199665,说
0.032506221199038315,之类
0.03004167071927398,来
0.029609471880868345,自己
0.02845291761622149,其他
0.028104331249856944,吧
0.027809394539989436,像
0.02707770882447589,自我
0.02338856195439916,起
0.023055312486452876,则
0.02289054342934512,由
0.022340894466373964,为什么
0.020807083318156727,一切
0.01837770730463715,给
0.016116099953103962,一样
0.015815106485545908,那么
0.015726614988605427,要
0.013258736157333221,个
0.011854841364311053,是
0.011211682606257574,到
0.009207966968969111,也
0.008510450983526981,有
0.008422792324753691,不
0.007429917439373137,z
0.006256345535819867,t
0.00523344824334444,了
0.003982018208696373,和
