ratio,word
0.9024773893711975,碧桂园
0.11502775188564053,配股
0.10018845862601339,融资
0.0989721607345532,项目
0.09569095565259284,股价
0.09152618654354516,2017年
0.06915992671734825,朱荣斌
0.06403016294323324,2016年
0.0631323823389029,购房
0.05720975659265385,销售额
0.052850310046171745,周转率
0.05257204010137541,周转
0.05013643409176982,一线
0.04819309393718762,区域
0.04704095857946304,准则
0.046374919572143444,港元
0.04454088917928555,计划
0.04399443969254914,发行
0.04349316765804912,尾款
0.04192095615603019,会计
0.04157155691133094,绩效
0.04093480864453348,票据
0.039692199234361694,城市
0.03862965994855082,毛利率
0.03854262390923898,销售
0.03798698241323344,总裁
0.03726710780720045,abs
0.03616737267344216,全年
0.03520196175353661,同心
0.03500204864660742,利率
0.0339085310319709,公告
0.033845011903361526,贷款
0.03191111965718254,本金
0.030823704113323833,优先
0.030229375465809786,跌破
0.03015677030054896,平级
0.030138467978792993,1月
0.030051378057367666,房企
0.029719943108543482,账簿
0.029459333149360358,阳光城
0.028835509248009875,合伙人
0.028716458076760203,事业部
0.028407686185865026,狼性
0.026367434587165912,强制
0.026182590804394702,开盘
0.026154720892323978,质量
0.026021496460550464,利润
0.02574671798439206,天衣无缝
0.025217797335623186,资产
0.024404116076943712,订立
0.02421444685896592,上海
0.02392231675825705,联席
0.023838405439860398,管理部
0.023633198952369223,高位
0.023222685593812787,经营
0.022712639796958724,地产
0.02266212733166382,差强人意
0.0226197947358143,渴求
0.022516953532336112,共享
0.02245557093289225,前半年
0.022139998306577906,管理人
0.021809491191585848,债权
0.021755879090141688,占比
0.021755879090141688,派发
0.021671967771745033,套现
0.021641072868985232,公积金
0.021357185346642767,边际
0.02099235907454737,快速
0.02046253681053226,披露
0.020360217708949493,周期
0.019859749681808942,高于
0.0197599790620995,发行人
0.0197599790620995,套散
0.0197599790620995,将尾款
0.019747521768474562,万科
0.019692348934746248,员工
0.019670208419566484,桂冠
0.019247404980045974,速率
0.01913466147538209,现金
0.019061228258580296,达到
0.018970082353610297,机制
0.018947650428900054,制度
0.01867676022804182,产城
0.0185806103182207,标准化
0.018415677102157323,认购
0.018233689602840907,所谓
0.018156528002491415,回购
0.018043117830043184,分配权
0.018043117830043184,宜都
0.017593541393984138,正劲
0.01754462268723348,2018年
0.017291301735253256,去年
0.017185612547494834,统计
0.017043081891946844,成交量
0.01693123404862092,其
0.016927565829378405,财报
0.016889243206494143,牺牲
0.016887003501002255,董事
0.01686230260158015,上半年
0.016718506332639934,显得
