ratio,word
0.33429099731676115,震荡
0.2837265999431697,观望
0.22112862984023182,期货
0.17374543469427783,库存
0.1689582436227483,成交
0.1561277008500215,结论
0.14363507340550713,区间
0.1405130314330359,吨
0.13778234602686415,华东
0.1363100994529773,大豆
0.12524563587487791,原油
0.12123939479865486,均线
0.11383452999781012,美国
0.11380134731327042,上涨
0.10748929829806642,压榨量
0.10748929829806642,检验量
0.10720995084691885,货源
0.10601066826735021,甲醇
0.10392259725976113,支撑
0.10325473883211672,市场
0.10159686126611449,烟片
0.10007237947690016,回落
0.09936335861160443,豆粕
0.09559783840680762,持有
0.09543831881746391,2018年
0.08981198720221066,报盘
0.08829148033738055,棉花
0.08694553107457306,工厂
0.08330366622942414,橡胶
0.08269094061055678,整理
0.08202260914231871,现汇
0.08123333757338863,为主
0.07929658249668686,采购
0.0781805944662209,港口
0.07773850216592877,价格
0.07751174385360357,泰铢
0.07725501434211786,地区
0.07440497408893695,蒲式耳
0.07068031080661887,黄金
0.06740444006832048,短期
0.06672033233973883,压榨
0.0661760831787798,豆油
0.06596233798739275,美元
0.06427931841287228,高位
0.06416535205271974,跟随
0.06398128569210992,期价
0.06375625947332443,报价
0.063439009788439,短线
0.06068853169999017,市场价
0.059369792623443746,下降
0.05712726087443977,华北
0.05665060442729612,出口
0.05590040060011075,反弹
0.055649631728547054,石化
0.05374464914903321,期价站
0.05374464914903321,合艾
0.05374464914903321,套保商
0.05374464914903321,齐魯
0.05374464914903321,短多
0.05374464914903321,苯橡胶
0.05374464914903321,全乳
0.05374464914903321,放货量
0.05374464914903321,北线
0.05374464914903321,顺丁
0.05374464914903321,杯胶
0.05374464914903321,多单
0.053251942424456314,多头
0.05318020368914688,盘面
0.052940161087009774,周二
0.05269827840649512,显示
0.05244171156908832,报收
0.052363481050580814,油脂
0.050798430633057244,南线
0.050089062398249305,偏
0.04788910331156175,商家
0.047652672019551784,结算
0.04762289619336654,提振
0.046903741603111275,沪铜
0.046903741603111275,新棉
0.04627045105314279,窄幅
0.04618392889719424,塑料
0.04612878476630502,油籽
0.04586379587502056,美联储
0.045578620633759566,产量
0.045068408152177615,概率
0.04463401522358173,泰国
0.04440535741552874,烯烃
0.04440535741552874,调涨
0.04440535741552874,开单
0.04412043254101779,报告
0.044062857323315184,交易日
0.04395752308713532,轻油
0.04365251666234857,交易所
0.04360143162113823,公斤
0.043552407659451314,鲁南
0.043552407659451314,库欣
0.043519991047278044,12月
0.043182566250329055,晨会
0.04299571931922657,cme
0.04299571931922657,df306
