ratio,word
0.5697204624935603,美股
0.36747868248798704,a股
0.32476276372561363,估值
0.20058591206563553,泡沫
0.19327779795135977,重演
0.19298933175855618,破灭
0.14256888355910416,成长性
0.11724459463014303,资产
0.11393035719609677,报复性
0.10310369034156813,合理性
0.09764058970365945,利率
0.09186967062199676,闪崩
0.0888367736058876,存量
0.08817426045807926,炸弹
0.08424391023788068,分化
0.08260978015492615,收缩
0.07898853742475914,开支
0.07773130514762307,天风
0.07741025576875976,利于
0.07482695939282072,加剧
0.07444432317272244,聚集
0.07349573649759741,df078
0.07215605430770285,流动性
0.07148104768859487,可能
0.06946678658085195,eps
0.06860227506919797,股市
0.06747934726429965,调整
0.06471294958253473,双杀
0.06437494991526387,爆点
0.06417578833155495,环境
0.0607396888517934,业绩
0.058010359943926317,资本
0.0555797113070647,上涨
0.05527277183682199,难以为继
0.054427489648533646,温水
0.05367037807724926,发债
0.05348358931771124,水温
0.05298476820509011,下移
0.05255036816796388,高估
0.05203484819773698,预期
0.050903175314963946,催化剂
0.04972861958817541,确定
0.04971332020854891,大跌
0.0496477647330193,边际
0.0494334222695814,主因
0.04940062233695468,风险
0.04865313640934336,牛市
0.04821154132745233,几何
0.04765386082024239,资金
0.04740153227398358,回调
0.04725921838093154,承压
0.04614737545050854,核心
0.04533438016026981,模式
0.045277182497766535,人们
0.04406691969422468,私募
0.04392452204286765,政策
0.043616949013411524,暴跌
0.04336525812607249,杠杆
0.04270030355644025,收紧
0.04248610692533094,恐惧
0.04220738903583429,回购
0.041707223301374684,结果
0.04167501120751085,全球
0.04103400380785911,利息
0.040734479855970285,招商
0.040465309816441135,原因
0.04007628180003902,不及
0.0397181819497332,过分
0.03852407199895777,终结
0.038033523699624344,知道
0.03662578448210819,高位
0.03625836007112842,通胀
0.03625147316769231,回升
0.035908625280685745,外部
0.035625301804970415,如同
0.03532446732846643,越来越
0.03520211714957484,摘要
0.0349015863320156,复苏
0.034322220415060715,板块
0.03401671718108513,进一步
0.03351145154740231,转向
0.033476129734613204,宏观
0.032946247112595514,能源
0.03245851933518383,增速
0.03185155156270551,反弹
0.03155344933708305,周期
0.03120324937613887,盈利
0.031132480184573742,事后
0.030689266525948177,货币
0.030402085225594056,理由
0.030299717696289457,开启
0.03005653592499024,释放
0.029420549544051502,用于
0.029283394311062434,有限
0.029276801730462137,证券
0.029103599553852007,清晰
0.028766652858624397,特殊
0.028257841312691132,所谓
0.028236110014469462,解释
0.028009003813792774,贡献
